Count of PPA,Borough,Gender,Age Group,Self Classified Ethnicity,Offence Type,Charged/Summonsed,Proceedings Date
1,Ealing,Male,30 to 34,White,Manslaughter,Charge or Summons,Mar-14
1,Southwark,Male,45 to 49,Mixed,Murder,Charge or Summons,Aug-13
1,Barnet,Male,25 to 29,White,Murder,Charge or Summons,Jul-13
1,Waltham Forest,Male,50 to 54,White,Murder,Charge or Summons,Aug-13
1,Westminster,Male,60 to 64,White,Murder,Charge or Summons,Aug-13
1,Tower Hamlets,Male,35 to 39,White,Murder,Charge or Summons,Jul-13
1,Tower Hamlets,Male,35 to 39,White,Murder,Charge or Summons,Jul-13
1,Tower Hamlets,Male,25 to 29,White,Murder,Charge or Summons,Jul-13
1,Tower Hamlets,Male,25 to 29,White,Murder,Charge or Summons,Jul-13
1,Lambeth,Male,40 to 44,Black ,Murder,Charge or Summons,Aug-13
1,Waltham Forest,Male,35 to 39,Black ,Murder,Charge or Summons,Aug-13
1,Newham,Male,40 to 44,Asian ,Murder,Charge or Summons,Aug-13
1,Newham,Male,25 to 29,SCE Not Recorded,Murder,Charge or Summons,Sep-13
1,Newham,Male,30 to 34,White,Murder,Charge or Summons,Sep-13
1,Ealing,Male,20 to 24,White,Murder,Charge or Summons,Aug-13
1,Ealing,Male,15 to 19,Asian ,Murder,Charge or Summons,Aug-13
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-13
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-13
1,Ealing,Female,25 to 29,White,Murder,Charge or Summons,Aug-13
1,Tower Hamlets,Male,15 to 19,Asian ,Murder,Charge or Summons,Aug-13
1,Tower Hamlets,Male,15 to 19,Asian ,Murder,Charge or Summons,Sep-13
1,Tower Hamlets,Male,20 to 24,Asian ,Murder,Charge or Summons,Sep-13
1,Tower Hamlets,Male,20 to 24,Asian ,Murder,Charge or Summons,Sep-13
1,Lewisham,Male,20 to 24,White,Murder,Charge or Summons,Aug-13
1,Haringey,Female,15 to 19,Asian ,Murder,Charge or Summons,Aug-13
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-13
1,Brent,Male,20 to 24,Black ,Murder,Charge or Summons,Sep-13
1,Brent,Male,25 to 29,Asian ,Murder,Charge or Summons,Oct-13
1,Brent,Male,15 to 19,Asian ,Murder,Charge or Summons,Feb-14
1,Barking & Dagenham,Female,30 to 34,Asian ,Murder,Charge or Summons,Sep-13
1,Barking & Dagenham,Female,40 to 44,Mixed,Murder,Charge or Summons,Oct-13
1,Bromley,Male,15 to 19,White,Manslaughter,Charge or Summons,Oct-13
1,Havering,Male,50 to 54,Person declines to define ethnicity,Murder,Charge or Summons,Sep-13
1,Haringey,Male,30 to 34,White,Murder,Charge or Summons,Sep-13
1,Haringey,Male,30 to 34,White,Murder,Charge or Summons,Sep-13
1,Newham,Male,45 to 49,Black ,Murder,Charge or Summons,Sep-13
1,Newham,Male,60 to 64,Black ,Murder,Charge or Summons,Sep-13
1,Wandsworth,Male,20 to 24,Black ,Murder,Charge or Summons,Oct-13
1,Wandsworth,Male,20 to 24,Black ,Murder,Charge or Summons,Oct-13
1,Croydon,Male,15 to 19,Black ,Murder,Charge or Summons,Sep-13
1,Barnet,Male,40 to 44,Other ,Murder,Charge or Summons,Oct-13
1,Islington,Male,65 and over,Asian ,Murder,Charge or Summons,Oct-13
1,Barking & Dagenham,Male,25 to 29,White,Manslaughter,Charge or Summons,Oct-13
1,Barking & Dagenham,Male,25 to 29,White,Manslaughter,Charge or Summons,Oct-13
1,Barking & Dagenham,Male,25 to 29,White,Manslaughter,Charge or Summons,Nov-13
1,Barking & Dagenham,Male,25 to 29,White,Manslaughter,Charge or Summons,Feb-14
1,Barking & Dagenham,Male,25 to 29,White,Manslaughter,Charge or Summons,Feb-14
1,Barking & Dagenham,Male,35 to 39,Asian ,Manslaughter,Charge or Summons,Mar-14
1,Barking & Dagenham,Male,25 to 29,Other ,Manslaughter,Charge or Summons,Jul-14
1,Hammersmith & Fulham,Male,50 to 54,White,Murder,Charge or Summons,Oct-13
1,Wandsworth,Male,30 to 34,White,Murder,Charge or Summons,Oct-13
1,Brent,Male,30 to 34,Black ,Murder,Charge or Summons,Oct-13
1,Sutton,Male,30 to 34,White,Murder,Charge or Summons,Mar-14
1,Redbridge,Male,20 to 24,Asian ,Murder,Charge or Summons,Nov-13
1,Hackney,Male,35 to 39,White,Manslaughter,Charge or Summons,Nov-13
1,Ealing,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-13
1,Croydon,Male,30 to 34,White,Murder,Charge or Summons,Jan-14
1,Wandsworth,Male,60 to 64,White,Murder,Accused is Deceased,Oct-14
1,Ealing,Male,35 to 39,Person declines to define ethnicity,Murder,Accused is Deceased,Mar-15
1,Richmond Upon Thames,Female,25 to 29,White,Murder,Charge or Summons,Dec-13
1,Southwark,Male,30 to 34,White,Murder,Charge or Summons,Mar-14
1,Southwark,Male,30 to 34,Mixed,Murder,Charge or Summons,Mar-14
1,Southwark,Male,25 to 29,White,Murder,Charge or Summons,Mar-14
1,Southwark,Male,25 to 29,White,Murder,Charge or Summons,Jul-14
1,Southwark,Male,35 to 39,Person declines to define ethnicity,Murder,Charge or Summons,Jul-14
1,Southwark,Male,30 to 34,Person declines to define ethnicity,Murder,Charge or Summons,Jul-14
1,Lambeth,Male,15 to 19,Asian ,Murder,Charge or Summons,Dec-13
1,Lambeth,Male,15 to 19,Asian ,Murder,Charge or Summons,Jan-14
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-14
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Lambeth,Male,15 to 19,Mixed,Murder,Charge or Summons,Feb-14
1,Enfield,Male,15 to 19,Asian ,Murder,Charge or Summons,Dec-13
1,Enfield,Male,15 to 19,White,Murder,Charge or Summons,Dec-13
1,Enfield,Male,15 to 19,White,Murder,Charge or Summons,Dec-13
1,Wandsworth,Male,30 to 34,Mixed,Murder,Charge or Summons,Jul-14
1,Redbridge,Female,20 to 24,White,Murder,Charge or Summons,Dec-13
1,Haringey,Male,40 to 44,Black ,Murder,Charge or Summons,Feb-15
1,Westminster,Male,30 to 34,Asian ,Murder,Charge or Summons,Dec-13
1,Westminster,Male,35 to 39,Black ,Murder,Charge or Summons,Jan-14
1,Westminster,Male,30 to 34,Black ,Murder,Charge or Summons,Mar-15
1,Ealing,Male,35 to 39,Black ,Murder,Charge or Summons,Jan-14
1,Brent,Female,30 to 34,Person declines to define ethnicity,Murder,Accused is Deceased,Dec-14
1,Brent,Female,30 to 34,Person declines to define ethnicity,Murder,Accused is Deceased,Dec-14
1,Newham,Male,25 to 29,Asian ,Murder,Charge or Summons,Jan-14
1,Kensington & Chelsea,Male,35 to 39,Mixed,Murder,Charge or Summons,Feb-14
1,Westminster,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Feb-14
1,Lambeth,Male,15 to 19,Mixed,Murder,Charge or Summons,Feb-14
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Lambeth,Male,20 to 24,Black ,Murder,Charge or Summons,Apr-14
1,Lambeth,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Lambeth,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Nov-14
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Wandsworth,Male,20 to 24,White,Manslaughter,Charge or Summons,Feb-14
1,Wandsworth,Male,15 to 19,Black ,Manslaughter,Charge or Summons,Feb-14
1,Tower Hamlets,Male,15 to 19,Asian ,Murder,Charge or Summons,Feb-14
1,Newham,Male,10 to 14,Black ,Murder,Charge or Summons,Feb-14
1,Newham,Male,15 to 19,Black ,Murder,Charge or Summons,Feb-14
1,Newham,Male,10 to 14,Black ,Murder,Charge or Summons,Feb-14
1,Hillingdon,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Hillingdon,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Hillingdon,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Hillingdon,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Lambeth,Male,20 to 24,Black ,Murder,Charge or Summons,Jul-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Waltham Forest,Male,15 to 19,Asian ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,20 to 24,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,20 to 24,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,20 to 24,Black ,Murder,Charge or Summons,Jun-14
1,Waltham Forest,Male,20 to 24,Other ,Murder,Charge or Summons,Mar-19
1,Bromley,Male,30 to 34,White,Murder,Charge or Summons,Mar-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Waltham Forest,Male,15 to 19,Asian ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,20 to 24,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,20 to 24,Black ,Murder,Charge or Summons,May-14
1,Waltham Forest,Male,20 to 24,Other ,Murder,Charge or Summons,Mar-19
1,Croydon,Male,20 to 24,White,Murder,Charge or Summons,Mar-14
1,Croydon,Female,20 to 24,White,Murder,Charge or Summons,Mar-14
1,Brent,Male,20 to 24,White,Murder,Charge or Summons,Mar-14
1,Haringey,Male,45 to 49,White,Murder,Charge or Summons,Mar-14
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-14
1,Islington,Female,20 to 24,Black ,Murder,Charge or Summons,Apr-14
1,Islington,Male,25 to 29,Black ,Murder,Charge or Summons,Apr-14
1,Islington,Male,25 to 29,Black ,Murder,Charge or Summons,Apr-14
1,Newham,Female,20 to 24,Asian ,Murder,Charge or Summons,Mar-14
1,Newham,Male,20 to 24,Asian ,Murder,Charge or Summons,Mar-14
1,Barking & Dagenham,Male,35 to 39,White,Murder,Charge or Summons,May-14
1,Barking & Dagenham,Male,40 to 44,White,Murder,Charge or Summons,May-14
1,Barking & Dagenham,Male,35 to 39,White,Murder,Charge or Summons,May-14
1,Hackney,Male,50 to 54,Black ,Murder,Charge or Summons,Apr-14
1,Hackney,Male,50 to 54,Black ,Murder,Charge or Summons,Apr-14
1,Hackney,Male,65 and over,Black ,Murder,Charge or Summons,Apr-15
1,Richmond Upon Thames,Male,35 to 39,White,Murder,Charge or Summons,Apr-14
1,Wandsworth,Male,15 to 19,Black ,Murder,Charge or Summons,Apr-14
1,Wandsworth,Male,10 to 14,Mixed,Murder,Charge or Summons,May-14
1,Wandsworth,Male,20 to 24,Black ,Murder,Charge or Summons,May-14
1,Kingston Upon Thames,Female,40 to 44,Person declines to define ethnicity,Murder,Charge or Summons,Apr-14
1,Kingston Upon Thames,Female,40 to 44,White,Murder,Charge or Summons,Apr-14
1,Kingston Upon Thames,Female,40 to 44,White,Murder,Charge or Summons,Apr-14
1,Croydon,Male,20 to 24,Black ,Murder,Charge or Summons,Apr-14
1,Haringey,Male,30 to 34,White,Murder,Charge or Summons,Jul-14
1,Haringey,Male,30 to 34,White,Murder,Charge or Summons,Jul-14
1,Lambeth,Male,15 to 19,White,Murder,Charge or Summons,May-14
1,Hounslow,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Hounslow,Male,15 to 19,Mixed,Murder,Charge or Summons,May-14
1,Hounslow,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Hounslow,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Hounslow,Male,15 to 19,Black ,Murder,Charge or Summons,May-14
1,Hillingdon,Male,25 to 29,Person declines to define ethnicity,Murder,Charge or Summons,May-14
1,Camden,Male,40 to 44,White,Murder,Charge or Summons,May-14
1,Westminster,Female,45 to 49,Person declines to define ethnicity,Corporate Manslaughter,Charge or Summons,Nov-15
1,Kingston Upon Thames,Male,45 to 49,SCE Not Recorded,Manslaughter,Charge or Summons,Feb-15
1,Barnet,Male,30 to 34,Black ,Murder,Charge or Summons,Jun-14
1,Barking & Dagenham,Male,30 to 34,Black ,Murder,Charge or Summons,May-14
1,Barking & Dagenham,Male,20 to 24,White,Murder,Charge or Summons,May-14
1,Barking & Dagenham,Male,25 to 29,Black ,Murder,Charge or Summons,May-14
1,Barking & Dagenham,Male,20 to 24,Black ,Murder,Charge or Summons,Jun-14
1,Barking & Dagenham,Male,25 to 29,Asian ,Murder,Charge or Summons,Jun-14
1,Barking & Dagenham,Male,25 to 29,Black ,Murder,Charge or Summons,Oct-14
1,Barking & Dagenham,Male,25 to 29,Black ,Murder,Charge or Summons,Oct-14
1,Barking & Dagenham,Male,25 to 29,Black ,Murder,Charge or Summons,Nov-14
1,Ealing,Male,40 to 44,Asian ,Murder,Charge or Summons,May-14
1,Brent,Male,60 to 64,Black ,Murder,Charge or Summons,Jun-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Enfield,Female,45 to 49,White,Murder,Charge or Summons,Jun-14
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Islington,Male,20 to 24,White,Murder,Charge or Summons,Jun-14
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-14
1,Lambeth,Male,20 to 24,White,Manslaughter,Charge or Summons,May-15
1,Lambeth,Male,50 to 54,White,Manslaughter,Charge or Summons,May-15
1,Lambeth,Male,25 to 29,White,Manslaughter,Charge or Summons,May-15
1,Barking & Dagenham,Male,35 to 39,White,Murder,Charge or Summons,Oct-15
1,Brent,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-14
1,Brent,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-14
1,Brent,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-14
1,Bexley,Male,20 to 24,Mixed,Manslaughter,Charge or Summons,Feb-15
1,Camden,Male,30 to 34,White,Murder,Charge or Summons,Jul-14
1,Barnet,Male,20 to 24,Black ,Murder,Charge or Summons,Jul-14
1,Barnet,Male,20 to 24,Black ,Murder,Charge or Summons,Mar-15
1,Barnet,Male,20 to 24,Black ,Murder,Charge or Summons,Aug-14
1,Barnet,Male,20 to 24,Black ,Murder,Charge or Summons,Sep-14
1,Barnet,Male,20 to 24,Black ,Murder,Charge or Summons,Sep-14
1,Hackney,Male,35 to 39,Asian ,Murder,Charge or Summons,Jul-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-14
1,Lewisham,Male,15 to 19,Black ,Murder,Charge or Summons,Jul-14
1,Lewisham,Male,20 to 24,Person declines to define ethnicity,Murder,Charge or Summons,Jul-14
1,Lewisham,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Jul-14
1,Lewisham,Male,20 to 24,Black ,Murder,Charge or Summons,Jul-14
1,Barnet,Male,35 to 39,White,Murder,Charge or Summons,Feb-19
1,Newham,Male,50 to 54,White,Murder,Charge or Summons,Jul-14
1,Barnet,Male,55 to 59,White,Murder,Charge or Summons,Jul-15
1,Lewisham,Male,15 to 19,Mixed,Murder,Charge or Summons,Aug-14
1,Lewisham,Male,15 to 19,White,Murder,Charge or Summons,Aug-14
1,Wandsworth,Male,20 to 24,Mixed,Murder,Charge or Summons,Sep-14
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-14
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Aug-14
1,Ealing,Male,30 to 34,Asian ,Murder,Charge or Summons,Aug-14
1,Ealing,Male,25 to 29,Asian ,Murder,Charge or Summons,Aug-14
1,Harrow,Female,30 to 34,White,Manslaughter,Charge or Summons,Jan-15
1,Croydon,Male,25 to 29,Black ,Murder,Charge or Summons,Sep-14
1,Haringey,Female,30 to 34,White,Murder,Charge or Summons,Nov-15
1,Kensington & Chelsea,Male,35 to 39,Black ,Murder,Charge or Summons,Sep-14
1,Waltham Forest,Male,45 to 49,Black ,Murder,Charge or Summons,Sep-14
1,Ealing,Male,40 to 44,White,Murder,Accused is Deceased,Feb-15
1,Enfield,Male,25 to 29,Black ,Murder,Charge or Summons,Sep-14
1,Enfield,Male,25 to 29,Black ,Murder,Charge or Summons,Sep-14
1,Richmond Upon Thames,Male,50 to 54,Asian ,Murder,Charge or Summons,Sep-14
1,Wandsworth,Male,30 to 34,White,Murder,Charge or Summons,Sep-14
1,Wandsworth,Male,25 to 29,Mixed,Murder,Charge or Summons,Sep-14
1,Wandsworth,Male,30 to 34,Black ,Murder,Charge or Summons,Sep-14
1,Hillingdon,Male,55 to 59,Asian ,Manslaughter,Charge or Summons,Sep-14
1,Hillingdon,Male,30 to 34,Asian ,Manslaughter,Charge or Summons,Sep-14
1,Barking & Dagenham,Male,35 to 39,White,Murder,Charge or Summons,Oct-15
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Oct-14
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Oct-14
1,Ealing,Male,15 to 19,Black ,Murder,Charge or Summons,Oct-14
1,Bexley,Male,20 to 24,Black ,Murder,Charge or Summons,Dec-14
1,Bexley,Male,20 to 24,Black ,Murder,Charge or Summons,Dec-14
1,Bexley,Male,20 to 24,Black ,Murder,Charge or Summons,Dec-14
1,Barnet,Male,20 to 24,Other ,Murder,Charge or Summons,Nov-14
1,Barnet,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-14
1,Southwark,Male,20 to 24,Black ,Murder,Charge or Summons,Nov-14
1,Southwark,Male,15 to 19,Black ,Murder,Charge or Summons,Nov-14
1,Islington,Male,35 to 39,White,Murder,Charge or Summons,Nov-14
1,Redbridge,Male,25 to 29,Black ,Murder,Accused is Deceased,Dec-14
1,Croydon,Male,55 to 59,White,Murder,Charge or Summons,Nov-14
1,Southwark,Male,35 to 39,SCE Not Recorded,Murder,Charge or Summons,Nov-14
1,Southwark,Male,20 to 24,SCE Not Recorded,Murder,Charge or Summons,Nov-14
1,Southwark,Male,15 to 19,White,Murder,Charge or Summons,Feb-15
1,Southwark,Male,15 to 19,White,Murder,Charge or Summons,Feb-15
1,Newham,Female,30 to 34,White,Murder,Charge or Summons,Dec-14
1,Enfield,Male,20 to 24,Black ,Murder,Charge or Summons,Jan-15
1,Enfield,Male,15 to 19,Black ,Murder,Charge or Summons,Apr-15
1,Enfield,Male,15 to 19,Black ,Murder,Charge or Summons,Apr-15
1,Enfield,Male,15 to 19,White,Murder,Charge or Summons,Nov-15
1,Enfield,Male,50 to 54,White,Manslaughter,Charge or Summons,Dec-14
1,Redbridge,Male,35 to 39,Asian ,Murder,Charge or Summons,Dec-14
1,Tower Hamlets,Male,20 to 24,Mixed,Murder,Charge or Summons,Dec-14
1,Tower Hamlets,Male,20 to 24,Black ,Murder,Charge or Summons,May-15
1,Westminster,Male,40 to 44,White,Murder,Charge or Summons,Dec-14
1,Enfield,Male,10 to 14,Mixed,Murder,Charge or Summons,Dec-14
1,Harrow,Male,45 to 49,Black ,Murder,Charge or Summons,Dec-14
1,Tower Hamlets,Male,30 to 34,Black ,Murder,Charge or Summons,Dec-14
1,Tower Hamlets,Male,30 to 34,White,Murder,Charge or Summons,Jan-15
1,Brent,Male,40 to 44,White,Manslaughter,Charge or Summons,Jan-15
1,Islington,Male,35 to 39,White,Murder,Charge or Summons,Jan-15
1,Lambeth,Male,25 to 29,Black ,Murder,Charge or Summons,Jan-15
1,Ealing,Male,25 to 29,Asian ,Murder,Charge or Summons,Jan-15
1,Ealing,Male,25 to 29,Asian ,Murder,Charge or Summons,Jan-15
1,Ealing,Male,25 to 29,Asian ,Murder,Charge or Summons,Jan-15
1,Islington,Male,35 to 39,White,Murder,Charge or Summons,Jan-15
1,Harrow,Male,30 to 34,White,Murder,Charge or Summons,Jan-15
1,Hackney,Female,15 to 19,Black ,Murder,Charge or Summons,Jan-15
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-15
1,Hackney,Male,10 to 14,Black ,Murder,Charge or Summons,Jan-15
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Jan-15
1,Westminster,Male,15 to 19,Asian ,Murder,Charge or Summons,Jan-15
1,Haringey,Male,15 to 19,Person declines to define ethnicity,Murder,Charge or Summons,Jan-15
1,Haringey,Male,25 to 29,White,Murder,Charge or Summons,Feb-15
1,Hillingdon,Male,40 to 44,Black ,Murder,Charge or Summons,Feb-15
1,Hammersmith & Fulham,Female,30 to 34,White,Murder,Charge or Summons,Feb-15
1,Enfield,Male,15 to 19,Mixed,Murder,Charge or Summons,Nov-15
1,Greenwich,Male,20 to 24,Black ,Murder,Charge or Summons,Jun-17
1,Hackney,Male,20 to 24,Black ,Murder,Charge or Summons,Feb-15
1,Hackney,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-15
1,Merton,Male,65 and over,SCE Not Recorded,Murder,Charge or Summons,Feb-15
1,Westminster,Male,30 to 34,Other ,Murder,Accused is Deceased,Nov-15
1,Westminster,Male,30 to 34,Asian ,Murder,Accused is Deceased,Nov-15
1,Greenwich,Male,60 to 64,White,Murder,Charge or Summons,Feb-15
1,Newham,Male,40 to 44,White,Murder,Charge or Summons,Mar-15
1,Newham,Male,20 to 24,White,Murder,Charge or Summons,Mar-15
1,Kingston Upon Thames,Male,45 to 49,White,Manslaughter,Charge or Summons,Feb-15
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Mar-15
1,Hillingdon,Male,20 to 24,White,Murder,Charge or Summons,Mar-15
1,Kensington & Chelsea,Female,35 to 39,Black ,Murder,Charge or Summons,Mar-15
1,Kensington & Chelsea,Female,35 to 39,Black ,Murder,Charge or Summons,Mar-15
1,Haringey,Male,50 to 54,White,Murder,Charge or Summons,Mar-15
1,Brent,Male,25 to 29,White,Murder,Charge or Summons,Mar-15
1,Ealing,Male,50 to 54,White,Murder,Charge or Summons,Mar-15
1,Newham,Male,25 to 29,White,Murder,Charge or Summons,Mar-15
1,Hammersmith & Fulham,Male,20 to 24,Mixed,Murder,Charge or Summons,May-15
1,Brent,Male,35 to 39,Black ,Murder,Charge or Summons,Apr-15
1,Brent,Male,60 to 64,Black ,Murder,Charge or Summons,Oct-15
1,Waltham Forest,Male,40 to 44,White,Murder,Charge or Summons,Apr-15
1,Waltham Forest,Male,30 to 34,White,Murder,Charge or Summons,Apr-15
1,Camden,Male,15 to 19,Black ,Murder,Charge or Summons,May-15
1,Wandsworth,Male,45 to 49,White,Murder,Charge or Summons,May-15
1,Brent,Male,35 to 39,White,Murder,Charge or Summons,May-15
1,Redbridge,Male,40 to 44,Asian ,Murder,Accused is Deceased,Nov-15
1,Redbridge,Male,40 to 44,Asian ,Murder,Accused is Deceased,Nov-15
1,Redbridge,Male,40 to 44,Asian ,Murder,Accused is Deceased,Dec-15
1,Wandsworth,Male,25 to 29,White,Murder,Charge or Summons,Jun-15
1,Wandsworth,Male,30 to 34,White,Murder,Charge or Summons,Jun-15
1,Wandsworth,Male,30 to 34,White,Murder,Charge or Summons,Jun-15
1,Lewisham,Male,20 to 24,Black ,Murder,Charge or Summons,Jun-15
1,Haringey,Male,35 to 39,White,Murder,Charge or Summons,Jun-15
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-15
1,Islington,Male,15 to 19,Black ,Murder,Charge or Summons,Jun-15
1,Newham,Male,35 to 39,White,Murder,Charge or Summons,Jun-15
1,Southwark,Male,25 to 29,Mixed,Murder,Charge or Summons,Jun-15
1,Lambeth,Male,20 to 24,Black ,Murder,Charge or Summons,Aug-15
1,Bexley,Male,35 to 39,White,Murder,Charge or Summons,Jun-15
